Measure Names,Tipo de crime,UF,Year of Ano (data),Measure Values
Números absolutos,Roubo a instituição financeira,TO,2007.00,
Números absolutos,Roubo a instituição financeira,SP,2007.00,285.00
Números absolutos,Roubo a instituição financeira,SE,2007.00,
Números absolutos,Roubo a instituição financeira,SC,2007.00,74.00
Números absolutos,Roubo a instituição financeira,RS,2007.00,
Números absolutos,Roubo a instituição financeira,RR,2007.00,
Números absolutos,Roubo a instituição financeira,RO,2007.00,
Números absolutos,Roubo a instituição financeira,RN,2007.00,
Números absolutos,Roubo a instituição financeira,RJ,2007.00,24.00
Números absolutos,Roubo a instituição financeira,PR,2007.00,
Números absolutos,Roubo a instituição financeira,PI,2007.00,
Números absolutos,Roubo a instituição financeira,PE,2007.00,28.00
Números absolutos,Roubo a instituição financeira,PB,2007.00,
Números absolutos,Roubo a instituição financeira,PA,2007.00,
Números absolutos,Roubo a instituição financeira,MT,2007.00,33.00
Números absolutos,Roubo a instituição financeira,MS,2007.00,7.00
Números absolutos,Roubo a instituição financeira,MG,2007.00,
Números absolutos,Roubo a instituição financeira,MA,2007.00,
Números absolutos,Roubo a instituição financeira,GO,2007.00,21.00
Números absolutos,Roubo a instituição financeira,ES,2007.00,13.00
Números absolutos,Roubo a instituição financeira,DF,2007.00,0.00
Números absolutos,Roubo a instituição financeira,CE,2007.00,
Números absolutos,Roubo a instituição financeira,BA,2007.00,
Números absolutos,Roubo a instituição financeira,AP,2007.00,
Números absolutos,Roubo a instituição financeira,AM,2007.00,
Números absolutos,Roubo a instituição financeira,AL,2007.00,
Números absolutos,Roubo a instituição financeira,AC,2007.00,
Números absolutos,Roubo a instituição financeira,TO,2008.00,23.00
Números absolutos,Roubo a instituição financeira,SP,2008.00,282.00
Números absolutos,Roubo a instituição financeira,SE,2008.00,6.00
Números absolutos,Roubo a instituição financeira,SC,2008.00,36.00
Números absolutos,Roubo a instituição financeira,RS,2008.00,99.00
Números absolutos,Roubo a instituição financeira,RR,2008.00,0.00
Números absolutos,Roubo a instituição financeira,RO,2008.00,1.00
Números absolutos,Roubo a instituição financeira,RN,2008.00,6.00
Números absolutos,Roubo a instituição financeira,RJ,2008.00,47.00
Números absolutos,Roubo a instituição financeira,PR,2008.00,0.00
Números absolutos,Roubo a instituição financeira,PI,2008.00,4.00
Números absolutos,Roubo a instituição financeira,PE,2008.00,29.00
Números absolutos,Roubo a instituição financeira,PB,2008.00,46.00
Números absolutos,Roubo a instituição financeira,PA,2008.00,68.00
Números absolutos,Roubo a instituição financeira,MT,2008.00,19.00
Números absolutos,Roubo a instituição financeira,MS,2008.00,19.00
Números absolutos,Roubo a instituição financeira,MG,2008.00,0.00
Números absolutos,Roubo a instituição financeira,MA,2008.00,21.00
Números absolutos,Roubo a instituição financeira,GO,2008.00,23.00
Números absolutos,Roubo a instituição financeira,ES,2008.00,66.00
Números absolutos,Roubo a instituição financeira,DF,2008.00,0.00
Números absolutos,Roubo a instituição financeira,CE,2008.00,19.00
Números absolutos,Roubo a instituição financeira,BA,2008.00,92.00
Números absolutos,Roubo a instituição financeira,AP,2008.00,1.00
Números absolutos,Roubo a instituição financeira,AM,2008.00,19.00
Números absolutos,Roubo a instituição financeira,AL,2008.00,5.00
Números absolutos,Roubo a instituição financeira,AC,2008.00,0.00
Números absolutos,Roubo a instituição financeira,TO,2009.00,9.00
Números absolutos,Roubo a instituição financeira,SP,2009.00,253.00
Números absolutos,Roubo a instituição financeira,SE,2009.00,2.00
Números absolutos,Roubo a instituição financeira,SC,2009.00,94.00
Números absolutos,Roubo a instituição financeira,RS,2009.00,69.00
Números absolutos,Roubo a instituição financeira,RR,2009.00,1.00
Números absolutos,Roubo a instituição financeira,RO,2009.00,5.00
Números absolutos,Roubo a instituição financeira,RN,2009.00,7.00
Números absolutos,Roubo a instituição financeira,RJ,2009.00,97.00
Números absolutos,Roubo a instituição financeira,PR,2009.00,
Números absolutos,Roubo a instituição financeira,PI,2009.00,1.00
Números absolutos,Roubo a instituição financeira,PE,2009.00,9.00
Números absolutos,Roubo a instituição financeira,PB,2009.00,15.00
Números absolutos,Roubo a instituição financeira,PA,2009.00,113.00
Números absolutos,Roubo a instituição financeira,MT,2009.00,37.00
Números absolutos,Roubo a instituição financeira,MS,2009.00,0.00
Números absolutos,Roubo a instituição financeira,MG,2009.00,21.00
Números absolutos,Roubo a instituição financeira,MA,2009.00,17.00
Números absolutos,Roubo a instituição financeira,GO,2009.00,22.00
Números absolutos,Roubo a instituição financeira,ES,2009.00,15.00
Números absolutos,Roubo a instituição financeira,DF,2009.00,7.00
Números absolutos,Roubo a instituição financeira,CE,2009.00,13.00
Números absolutos,Roubo a instituição financeira,BA,2009.00,87.00
Números absolutos,Roubo a instituição financeira,AP,2009.00,
Números absolutos,Roubo a instituição financeira,AM,2009.00,72.00
Números absolutos,Roubo a instituição financeira,AL,2009.00,46.00
Números absolutos,Roubo a instituição financeira,AC,2009.00,1.00
Números absolutos,Roubo a instituição financeira,TO,2010.00,20.00
Números absolutos,Roubo a instituição financeira,SP,2010.00,211.00
Números absolutos,Roubo a instituição financeira,SE,2010.00,2.00
Números absolutos,Roubo a instituição financeira,SC,2010.00,56.00
Números absolutos,Roubo a instituição financeira,RS,2010.00,30.00
Números absolutos,Roubo a instituição financeira,RR,2010.00,0.00
Números absolutos,Roubo a instituição financeira,RO,2010.00,11.00
Números absolutos,Roubo a instituição financeira,RN,2010.00,9.00
Números absolutos,Roubo a instituição financeira,RJ,2010.00,55.00
Números absolutos,Roubo a instituição financeira,PR,2010.00,324.00
Números absolutos,Roubo a instituição financeira,PI,2010.00,0.00
Números absolutos,Roubo a instituição financeira,PE,2010.00,35.00
Números absolutos,Roubo a instituição financeira,PB,2010.00,45.00
Números absolutos,Roubo a instituição financeira,PA,2010.00,73.00
Números absolutos,Roubo a instituição financeira,MT,2010.00,52.00
Números absolutos,Roubo a instituição financeira,MS,2010.00,5.00
Números absolutos,Roubo a instituição financeira,MG,2010.00,157.00
Números absolutos,Roubo a instituição financeira,MA,2010.00,9.00
Números absolutos,Roubo a instituição financeira,GO,2010.00,9.00
Números absolutos,Roubo a instituição financeira,ES,2010.00,72.00
Números absolutos,Roubo a instituição financeira,DF,2010.00,40.00
Números absolutos,Roubo a instituição financeira,CE,2010.00,
Números absolutos,Roubo a instituição financeira,BA,2010.00,250.00
