Measure Names,Tipo de crime,UF,Year of Ano (data),Measure Values
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MG,2015.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MA,2015.00,4.562413160
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),GO,2015.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),ES,2015.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),DF,2015.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),CE,2015.00,5.064442504
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),BA,2015.00,5.327568510
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AP,2015.00,0.521730737
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AM,2015.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AL,2015.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AC,2015.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),Brasil,2015.00,2.195639888
